EID,Abstract,Year
2-s2.0-85132889871,https://www.scopus.com/record/display.url?eid=2-s2.0-85132889871&origin=resultslist,2022
2-s2.0-85139863942,https://www.scopus.com/record/display.url?eid=2-s2.0-85139863942&origin=resultslist,2022
2-s2.0-85134232623,https://www.scopus.com/record/display.url?eid=2-s2.0-85134232623&origin=resultslist,2022
2-s2.0-85133033112,https://www.scopus.com/record/display.url?eid=2-s2.0-85133033112&origin=resultslist,2022
2-s2.0-85148677801,https://www.scopus.com/record/display.url?eid=2-s2.0-85148677801&origin=resultslist,2023
2-s2.0-85103116240,https://www.scopus.com/record/display.url?eid=2-s2.0-85103116240&origin=resultslist,2021
2-s2.0-85139478578,https://www.scopus.com/record/display.url?eid=2-s2.0-85139478578&origin=resultslist,2023
2-s2.0-85131752150,https://www.scopus.com/record/display.url?eid=2-s2.0-85131752150&origin=resultslist,2022
2-s2.0-85090355391,https://www.scopus.com/record/display.url?eid=2-s2.0-85090355391&origin=resultslist,2020
2-s2.0-85101418083,https://www.scopus.com/record/display.url?eid=2-s2.0-85101418083&origin=resultslist,2021
2-s2.0-85138140768,https://www.scopus.com/record/display.url?eid=2-s2.0-85138140768&origin=resultslist,2022
2-s2.0-85148002634,https://www.scopus.com/record/display.url?eid=2-s2.0-85148002634&origin=resultslist,2023
2-s2.0-85159150117,https://www.scopus.com/record/display.url?eid=2-s2.0-85159150117&origin=resultslist,2023
2-s2.0-85132455707,https://www.scopus.com/record/display.url?eid=2-s2.0-85132455707&origin=resultslist,2022
2-s2.0-85163713338,https://www.scopus.com/record/display.url?eid=2-s2.0-85163713338&origin=resultslist,2023
2-s2.0-85108072385,https://www.scopus.com/record/display.url?eid=2-s2.0-85108072385&origin=resultslist,2021
2-s2.0-85124595237,https://www.scopus.com/record/display.url?eid=2-s2.0-85124595237&origin=resultslist,2022
2-s2.0-85128630330,https://www.scopus.com/record/display.url?eid=2-s2.0-85128630330&origin=resultslist,2022
2-s2.0-85119379905,https://www.scopus.com/record/display.url?eid=2-s2.0-85119379905&origin=resultslist,2021
2-s2.0-85120790905,https://www.scopus.com/record/display.url?eid=2-s2.0-85120790905&origin=resultslist,2021
2-s2.0-85122777993,https://www.scopus.com/record/display.url?eid=2-s2.0-85122777993&origin=resultslist,2022
2-s2.0-85131459049,https://www.scopus.com/record/display.url?eid=2-s2.0-85131459049&origin=resultslist,2022
2-s2.0-85165102445,https://www.scopus.com/record/display.url?eid=2-s2.0-85165102445&origin=resultslist,2023
2-s2.0-85142659338,https://www.scopus.com/record/display.url?eid=2-s2.0-85142659338&origin=resultslist,2022
2-s2.0-85159867180,https://www.scopus.com/record/display.url?eid=2-s2.0-85159867180&origin=resultslist,2023
2-s2.0-85174488363,https://www.scopus.com/record/display.url?eid=2-s2.0-85174488363&origin=resultslist,2023
2-s2.0-85130535614,https://www.scopus.com/record/display.url?eid=2-s2.0-85130535614&origin=resultslist,2022
2-s2.0-85120054395,https://www.scopus.com/record/display.url?eid=2-s2.0-85120054395&origin=resultslist,2022
2-s2.0-85119384706,https://www.scopus.com/record/display.url?eid=2-s2.0-85119384706&origin=resultslist,2022
2-s2.0-85091731868,https://www.scopus.com/record/display.url?eid=2-s2.0-85091731868&origin=resultslist,2021
2-s2.0-85099060934,https://www.scopus.com/record/display.url?eid=2-s2.0-85099060934&origin=resultslist,2021
2-s2.0-85117712521,https://www.scopus.com/record/display.url?eid=2-s2.0-85117712521&origin=resultslist,2021
2-s2.0-85082457513,https://www.scopus.com/record/display.url?eid=2-s2.0-85082457513&origin=resultslist,2020
2-s2.0-85098927154,https://www.scopus.com/record/display.url?eid=2-s2.0-85098927154&origin=resultslist,2021
2-s2.0-85124875254,https://www.scopus.com/record/display.url?eid=2-s2.0-85124875254&origin=resultslist,2022
2-s2.0-85159323042,https://www.scopus.com/record/display.url?eid=2-s2.0-85159323042&origin=resultslist,2023
2-s2.0-85078474626,https://www.scopus.com/record/display.url?eid=2-s2.0-85078474626&origin=resultslist,2020
2-s2.0-85140745994,https://www.scopus.com/record/display.url?eid=2-s2.0-85140745994&origin=resultslist,2023
2-s2.0-85105130268,https://www.scopus.com/record/display.url?eid=2-s2.0-85105130268&origin=resultslist,2021
2-s2.0-85086641994,https://www.scopus.com/record/display.url?eid=2-s2.0-85086641994&origin=resultslist,2020
2-s2.0-85069504324,https://www.scopus.com/record/display.url?eid=2-s2.0-85069504324&origin=resultslist,2020
2-s2.0-85139591263,https://www.scopus.com/record/display.url?eid=2-s2.0-85139591263&origin=resultslist,2022
2-s2.0-85148334039,https://www.scopus.com/record/display.url?eid=2-s2.0-85148334039&origin=resultslist,2023
2-s2.0-85111123198,https://www.scopus.com/record/display.url?eid=2-s2.0-85111123198&origin=resultslist,2021
2-s2.0-85099568405,https://www.scopus.com/record/display.url?eid=2-s2.0-85099568405&origin=resultslist,2021
2-s2.0-85127829608,https://www.scopus.com/record/display.url?eid=2-s2.0-85127829608&origin=resultslist,2022
2-s2.0-85136186239,https://www.scopus.com/record/display.url?eid=2-s2.0-85136186239&origin=resultslist,2022
2-s2.0-85118487015,https://www.scopus.com/record/display.url?eid=2-s2.0-85118487015&origin=resultslist,2022
2-s2.0-85093934021,https://www.scopus.com/record/display.url?eid=2-s2.0-85093934021&origin=resultslist,2020
2-s2.0-85112374446,https://www.scopus.com/record/display.url?eid=2-s2.0-85112374446&origin=resultslist,2021
2-s2.0-85133597291,https://www.scopus.com/record/display.url?eid=2-s2.0-85133597291&origin=resultslist,2023
2-s2.0-85117272949,https://www.scopus.com/record/display.url?eid=2-s2.0-85117272949&origin=resultslist,2021
2-s2.0-85121621934,https://www.scopus.com/record/display.url?eid=2-s2.0-85121621934&origin=resultslist,2021
2-s2.0-85146771301,https://www.scopus.com/record/display.url?eid=2-s2.0-85146771301&origin=resultslist,2023
2-s2.0-85111138471,https://www.scopus.com/record/display.url?eid=2-s2.0-85111138471&origin=resultslist,2021
2-s2.0-85103213862,https://www.scopus.com/record/display.url?eid=2-s2.0-85103213862&origin=resultslist,2021
2-s2.0-85109320241,https://www.scopus.com/record/display.url?eid=2-s2.0-85109320241&origin=resultslist,2022
2-s2.0-85079041964,https://www.scopus.com/record/display.url?eid=2-s2.0-85079041964&origin=resultslist,2020
2-s2.0-85092010470,https://www.scopus.com/record/display.url?eid=2-s2.0-85092010470&origin=resultslist,2021
2-s2.0-85076562546,https://www.scopus.com/record/display.url?eid=2-s2.0-85076562546&origin=resultslist,2020
2-s2.0-85171629982,https://www.scopus.com/record/display.url?eid=2-s2.0-85171629982&origin=resultslist,2023
2-s2.0-85078848889,https://www.scopus.com/record/display.url?eid=2-s2.0-85078848889&origin=resultslist,2020
2-s2.0-85124089811,https://www.scopus.com/record/display.url?eid=2-s2.0-85124089811&origin=resultslist,2023
2-s2.0-85100045147,https://www.scopus.com/record/display.url?eid=2-s2.0-85100045147&origin=resultslist,2021
2-s2.0-85162243438,https://www.scopus.com/record/display.url?eid=2-s2.0-85162243438&origin=resultslist,2023
2-s2.0-85134572283,https://www.scopus.com/record/display.url?eid=2-s2.0-85134572283&origin=resultslist,2022
2-s2.0-85106428677,https://www.scopus.com/record/display.url?eid=2-s2.0-85106428677&origin=resultslist,2020
2-s2.0-85133463705,https://www.scopus.com/record/display.url?eid=2-s2.0-85133463705&origin=resultslist,2022
2-s2.0-85121454145,https://www.scopus.com/record/display.url?eid=2-s2.0-85121454145&origin=resultslist,2021
2-s2.0-85142740681,https://www.scopus.com/record/display.url?eid=2-s2.0-85142740681&origin=resultslist,2022
2-s2.0-85090568654,https://www.scopus.com/record/display.url?eid=2-s2.0-85090568654&origin=resultslist,2021
2-s2.0-85088634590,https://www.scopus.com/record/display.url?eid=2-s2.0-85088634590&origin=resultslist,2020
2-s2.0-85132727386,https://www.scopus.com/record/display.url?eid=2-s2.0-85132727386&origin=resultslist,2022
2-s2.0-85151433165,https://www.scopus.com/record/display.url?eid=2-s2.0-85151433165&origin=resultslist,2023
2-s2.0-85166187508,https://www.scopus.com/record/display.url?eid=2-s2.0-85166187508&origin=resultslist,2023
2-s2.0-85184378711,https://www.scopus.com/record/display.url?eid=2-s2.0-85184378711&origin=resultslist,2021
2-s2.0-85102412124,https://www.scopus.com/record/display.url?eid=2-s2.0-85102412124&origin=resultslist,2021
2-s2.0-85153971420,https://www.scopus.com/record/display.url?eid=2-s2.0-85153971420&origin=resultslist,2023
2-s2.0-85108580603,https://www.scopus.com/record/display.url?eid=2-s2.0-85108580603&origin=resultslist,2021
2-s2.0-85091493117,https://www.scopus.com/record/display.url?eid=2-s2.0-85091493117&origin=resultslist,2020
2-s2.0-85101648307,https://www.scopus.com/record/display.url?eid=2-s2.0-85101648307&origin=resultslist,2021
2-s2.0-85089220264,https://www.scopus.com/record/display.url?eid=2-s2.0-85089220264&origin=resultslist,2020
2-s2.0-85093979408,https://www.scopus.com/record/display.url?eid=2-s2.0-85093979408&origin=resultslist,2020
2-s2.0-85159762758,https://www.scopus.com/record/display.url?eid=2-s2.0-85159762758&origin=resultslist,2023
2-s2.0-85100250784,https://www.scopus.com/record/display.url?eid=2-s2.0-85100250784&origin=resultslist,2021
2-s2.0-85091409941,https://www.scopus.com/record/display.url?eid=2-s2.0-85091409941&origin=resultslist,2021
2-s2.0-85159284715,https://www.scopus.com/record/display.url?eid=2-s2.0-85159284715&origin=resultslist,2023
2-s2.0-85115010780,https://www.scopus.com/record/display.url?eid=2-s2.0-85115010780&origin=resultslist,2021
2-s2.0-85089579352,https://www.scopus.com/record/display.url?eid=2-s2.0-85089579352&origin=resultslist,2020
2-s2.0-85133670374,https://www.scopus.com/record/display.url?eid=2-s2.0-85133670374&origin=resultslist,2023
2-s2.0-85148343020,https://www.scopus.com/record/display.url?eid=2-s2.0-85148343020&origin=resultslist,2023
2-s2.0-85135238752,https://www.scopus.com/record/display.url?eid=2-s2.0-85135238752&origin=resultslist,2022
2-s2.0-85097215577,https://www.scopus.com/record/display.url?eid=2-s2.0-85097215577&origin=resultslist,2020
2-s2.0-85135389407,https://www.scopus.com/record/display.url?eid=2-s2.0-85135389407&origin=resultslist,2022
2-s2.0-85137840215,https://www.scopus.com/record/display.url?eid=2-s2.0-85137840215&origin=resultslist,2022
2-s2.0-85076436910,https://www.scopus.com/record/display.url?eid=2-s2.0-85076436910&origin=resultslist,2020
2-s2.0-85139008873,https://www.scopus.com/record/display.url?eid=2-s2.0-85139008873&origin=resultslist,2022
2-s2.0-85147521104,https://www.scopus.com/record/display.url?eid=2-s2.0-85147521104&origin=resultslist,2023
2-s2.0-85076844171,https://www.scopus.com/record/display.url?eid=2-s2.0-85076844171&origin=resultslist,2020
2-s2.0-85133205576,https://www.scopus.com/record/display.url?eid=2-s2.0-85133205576&origin=resultslist,2022
2-s2.0-85122571647,https://www.scopus.com/record/display.url?eid=2-s2.0-85122571647&origin=resultslist,2022
2-s2.0-85107216371,https://www.scopus.com/record/display.url?eid=2-s2.0-85107216371&origin=resultslist,2021
2-s2.0-85165230450,https://www.scopus.com/record/display.url?eid=2-s2.0-85165230450&origin=resultslist,2023
2-s2.0-85107540879,https://www.scopus.com/record/display.url?eid=2-s2.0-85107540879&origin=resultslist,2021
2-s2.0-85111665546,https://www.scopus.com/record/display.url?eid=2-s2.0-85111665546&origin=resultslist,2022
2-s2.0-85170208492,https://www.scopus.com/record/display.url?eid=2-s2.0-85170208492&origin=resultslist,2023
2-s2.0-85095128698,https://www.scopus.com/record/display.url?eid=2-s2.0-85095128698&origin=resultslist,2021
2-s2.0-85134431706,https://www.scopus.com/record/display.url?eid=2-s2.0-85134431706&origin=resultslist,2022
2-s2.0-85145724035,https://www.scopus.com/record/display.url?eid=2-s2.0-85145724035&origin=resultslist,2023
2-s2.0-85133866627,https://www.scopus.com/record/display.url?eid=2-s2.0-85133866627&origin=resultslist,2022
2-s2.0-85139449811,https://www.scopus.com/record/display.url?eid=2-s2.0-85139449811&origin=resultslist,2022
2-s2.0-85138456066,https://www.scopus.com/record/display.url?eid=2-s2.0-85138456066&origin=resultslist,2022
2-s2.0-85126616387,https://www.scopus.com/record/display.url?eid=2-s2.0-85126616387&origin=resultslist,2022
2-s2.0-85116172689,https://www.scopus.com/record/display.url?eid=2-s2.0-85116172689&origin=resultslist,2021
2-s2.0-85113626234,https://www.scopus.com/record/display.url?eid=2-s2.0-85113626234&origin=resultslist,2021
2-s2.0-85111006665,https://www.scopus.com/record/display.url?eid=2-s2.0-85111006665&origin=resultslist,2021
2-s2.0-85146238463,https://www.scopus.com/record/display.url?eid=2-s2.0-85146238463&origin=resultslist,2023
2-s2.0-85151545094,https://www.scopus.com/record/display.url?eid=2-s2.0-85151545094&origin=resultslist,2023
2-s2.0-85140136654,https://www.scopus.com/record/display.url?eid=2-s2.0-85140136654&origin=resultslist,2023
2-s2.0-85134340442,https://www.scopus.com/record/display.url?eid=2-s2.0-85134340442&origin=resultslist,2022
2-s2.0-85143405579,https://www.scopus.com/record/display.url?eid=2-s2.0-85143405579&origin=resultslist,2022
2-s2.0-85140216780,https://www.scopus.com/record/display.url?eid=2-s2.0-85140216780&origin=resultslist,2023
2-s2.0-85168142992,https://www.scopus.com/record/display.url?eid=2-s2.0-85168142992&origin=resultslist,2023
2-s2.0-85102286927,https://www.scopus.com/record/display.url?eid=2-s2.0-85102286927&origin=resultslist,2020
2-s2.0-85137716716,https://www.scopus.com/record/display.url?eid=2-s2.0-85137716716&origin=resultslist,2023
2-s2.0-85118742706,https://www.scopus.com/record/display.url?eid=2-s2.0-85118742706&origin=resultslist,2021
2-s2.0-85136084897,https://www.scopus.com/record/display.url?eid=2-s2.0-85136084897&origin=resultslist,2022
2-s2.0-85125277638,https://www.scopus.com/record/display.url?eid=2-s2.0-85125277638&origin=resultslist,2022
2-s2.0-85109455282,https://www.scopus.com/record/display.url?eid=2-s2.0-85109455282&origin=resultslist,2021
2-s2.0-85147539283,https://www.scopus.com/record/display.url?eid=2-s2.0-85147539283&origin=resultslist,2022
2-s2.0-85102742936,https://www.scopus.com/record/display.url?eid=2-s2.0-85102742936&origin=resultslist,2021
2-s2.0-85103883032,https://www.scopus.com/record/display.url?eid=2-s2.0-85103883032&origin=resultslist,2022
2-s2.0-85077231111,https://www.scopus.com/record/display.url?eid=2-s2.0-85077231111&origin=resultslist,2020
2-s2.0-85141765153,https://www.scopus.com/record/display.url?eid=2-s2.0-85141765153&origin=resultslist,2022
2-s2.0-85159028581,https://www.scopus.com/record/display.url?eid=2-s2.0-85159028581&origin=resultslist,2023
2-s2.0-85153891705,https://www.scopus.com/record/display.url?eid=2-s2.0-85153891705&origin=resultslist,2022
2-s2.0-85104049341,https://www.scopus.com/record/display.url?eid=2-s2.0-85104049341&origin=resultslist,2021
2-s2.0-85127157666,https://www.scopus.com/record/display.url?eid=2-s2.0-85127157666&origin=resultslist,2022
2-s2.0-85124183299,https://www.scopus.com/record/display.url?eid=2-s2.0-85124183299&origin=resultslist,2022
2-s2.0-85140594439,https://www.scopus.com/record/display.url?eid=2-s2.0-85140594439&origin=resultslist,2022
2-s2.0-85131140604,https://www.scopus.com/record/display.url?eid=2-s2.0-85131140604&origin=resultslist,2022
2-s2.0-85131918265,https://www.scopus.com/record/display.url?eid=2-s2.0-85131918265&origin=resultslist,2022
2-s2.0-85125066322,https://www.scopus.com/record/display.url?eid=2-s2.0-85125066322&origin=resultslist,2022
2-s2.0-85100951100,https://www.scopus.com/record/display.url?eid=2-s2.0-85100951100&origin=resultslist,2021
2-s2.0-85103280428,https://www.scopus.com/record/display.url?eid=2-s2.0-85103280428&origin=resultslist,2023
2-s2.0-85098627877,https://www.scopus.com/record/display.url?eid=2-s2.0-85098627877&origin=resultslist,2020
2-s2.0-85171470069,https://www.scopus.com/record/display.url?eid=2-s2.0-85171470069&origin=resultslist,2023
2-s2.0-85140307343,https://www.scopus.com/record/display.url?eid=2-s2.0-85140307343&origin=resultslist,2023
2-s2.0-85098592868,https://www.scopus.com/record/display.url?eid=2-s2.0-85098592868&origin=resultslist,2021
2-s2.0-85122561472,https://www.scopus.com/record/display.url?eid=2-s2.0-85122561472&origin=resultslist,2022
2-s2.0-85147994533,https://www.scopus.com/record/display.url?eid=2-s2.0-85147994533&origin=resultslist,2023
2-s2.0-85148547364,https://www.scopus.com/record/display.url?eid=2-s2.0-85148547364&origin=resultslist,2023
2-s2.0-85141739368,https://www.scopus.com/record/display.url?eid=2-s2.0-85141739368&origin=resultslist,2023
2-s2.0-85144347011,https://www.scopus.com/record/display.url?eid=2-s2.0-85144347011&origin=resultslist,2022
2-s2.0-85150051247,https://www.scopus.com/record/display.url?eid=2-s2.0-85150051247&origin=resultslist,2023
2-s2.0-85130527399,https://www.scopus.com/record/display.url?eid=2-s2.0-85130527399&origin=resultslist,2022
2-s2.0-85147294392,https://www.scopus.com/record/display.url?eid=2-s2.0-85147294392&origin=resultslist,2023
2-s2.0-85125679144,https://www.scopus.com/record/display.url?eid=2-s2.0-85125679144&origin=resultslist,2022
